-1.539797266087785221e+00,3.045975376195516615e-01,-2.673115188962224553e-01,-5.779870928666406421e-02,-9.782493757967204440e-01,1.243478111145176618e-01,-7.796690378897316309e-01,2.038620607483095704e+00,-1.221486957441918486e+00,-5.381762744340822247e-01,-1.546201560348002380e+00,-4.068158370203306951e-01,1.116865197620708683e+00,3.086358348976516730e-01,8.258085290229512099e-01,-2.075631306460790970e+00,1.122804222384843564e+00,-1.742884835380182240e+00,-2.223072866194203689e-01,-8.700768941516567878e-01,-4.629445090935515039e-01,3.198735511337024162e-01,-1.723810817513780624e-01,8.697254178520584522e-02,1.126509958581149773e+00,1.056514203504261562e-01,3.477458650089105818e-01,5.293222863838511344e-02,-3.476997947608956308e-01,-6.685979024078241018e-02,9.581376928330105347e-01,2.531978754016390720e+00,4.287716637759827476e-01,-3.795245637899539171e-01,-7.998026563722671067e-02,7.450367678761152801e-01,3.731054844030556317e-01,7.030753518793374512e-01,1.856122832016041113e-01,-2.127498626102769241e-01,-5.057484803568252918e-01,4.528845212203304604e-01,-2.781061246000809950e-01,3.311618709299355978e-01,1.504499885725496533e+00,3.045904268427790940e-01,3.544688774353551008e-01,-7.425097588874921550e-01,5.854080864945170326e-01,-9.832161234527403426e-01,-8.565620397319421153e-01,-8.922986407160147238e-01,-6.014653463890045071e-01,-1.841447253784098403e-01,1.236432769680447352e+00,6.389287693908982657e-01,-1.756976485549164080e+00,-7.162839718790457721e-02,1.063978907380597416e+00,-7.731138852985850463e-01,9.928282124643771078e-02,1.212113578657023349e-01,-1.176750615178850490e+00,-1.764722844741297147e-01,1.259872249078034745e+00,1.716907905691458014e+00,1.191325672478023900e+00,-2.068823122088510880e-01,6.497752289731599795e-01,7.277971546262064217e-01,1.102647189964563790e+00,6.692457228182926432e-01,1.204601582080135680e+00,8.226183799193683699e-01,-4.352863272199691824e-01,-1.649931630878659072e-01,-5.612097347255913249e-01,1.089407671304663205e+00,1.087690372336757617e-02,1.361038609098468855e-01,1.267392090339221733e+00,2.475455956344491393e-01,6.405613046950945355e-01,2.029496472861407330e+00,-9.457456218100918077e-01,-1.408678400503196870e-01,-1.117758096219091390e+00,-9.778710725277683924e-01,8.296277606432393703e-02,5.477601487603035446e-01,-9.395498973854872204e-01,-1.236804538183404301e+00,8.110201373861716245e-01,1.696534292053440307e+00,-1.100218196884539257e+00,1.464492200137814670e+00,-4.461678617266324753e-01,8.040664910571007629e-02,-1.151442545016499119e+00,4.490100188353032262e-01,-1.294456207729888675e+00,1.179891767422953097e-01,5.725893124825011116e-01,3.450289744904748712e-01,4.195540094320665547e-01,-1.709713527195744875e+00,9.176056876926054207e-01,2.221681665875370637e+00,7.494677259182309648e-01,-9.108867295359209804e-01,3.682254075063694509e-01,6.798866203954118115e-02,2.021835318458705011e+00,-1.810392588673600811e-01,-5.548819947182076495e-02,1.050707461203561843e+00,-9.954698777441101099e-01,1.605005232391287229e-01,-1.735356230184452508e+00,-1.006817849726588943e+00,-7.386856184516443768e-01,-7.087497770062834990e-01,4.854130432085842495e-01,-5.534305565956688655e-01,-1.642988034026824362e+00,6.184383168111584617e-01,1.585275621385711320e+00,-5.312507191736448586e-01,-5.173704350973319377e-01,-7.236719200527427232e-01,-3.135743907863225988e-01,1.983970770848773491e+00,1.774813168731112833e+00,-5.982074290093277735e-01,-1.553742747827915105e+00,1.567619786434646612e+00,5.718026416712342908e-01,9.204920708129883389e-01,-1.210626124173975748e+00,-1.099694051754478430e+00,-2.741669419678649522e-01,2.604425552450663761e-01,2.954507688725467318e+00,3.175485731786658640e-03,1.181353409743923361e-01,-1.866441525028258219e+00,-8.928127738053064366e-01,-1.894149086528450210e-01,7.705893905888300255e-01,8.382770385492176457e-01,-4.706034594950298522e-01,3.716304387848925420e-03,1.975446599487707289e+00,8.984099379762655602e-01,3.420836345734573070e-01,2.041745453769741037e+00,-1.221335235331092672e+00,-2.880734083402821111e-01,4.330698641850769803e-01,5.151242322256326389e-01,-4.186507128742485428e-01,1.856608064282728177e-01,4.702977436419730206e-01,-1.449127610222597173e+00,-1.025002097662714107e+00,-5.368296868551578754e-02,-1.620434632576824019e-01,7.365312447891683156e-01,-1.206663905781620194e+00,-9.969578577991509150e-01,-1.047891979917562111e+00,7.731044498272566790e-01,1.013324791724179885e+00,9.756559685758924294e-01,1.589413619467107061e-02,-2.310234083089048873e-01,-8.199703801618348775e-01,1.225241857589411731e+00,-1.102499894976677330e+00,8.487843757820759949e-01,5.278787585962304574e-01,-9.743237931862048784e-01,1.110443440998881925e+00,5.041882703843431068e-01,4.332584063986582579e-01,6.966954183367102260e-01,2.053209025183543091e+00,1.471811350858187595e-01,-6.942707677959288892e-01,-1.115874443754435452e+00,4.455617930543586541e-02,-4.671645193106140764e-02,-8.496964015303066775e-01,-9.546930831215846291e-01,-6.349345781574343706e-01,-7.175846737284038435e-01,1.388069654947003739e+00,-2.631864114112409392e-01,2.683841962063375219e-01,7.214041208141542816e-01,-1.277221200090356446e+00,-1.534128471514354386e+00,7.811797823384756256e-01,-4.882703461834849157e-01,1.654186558555872821e+00,-7.086247547369127764e-01,-6.798866785295224480e-01,-9.348462612631822100e-02,3.888064966898354125e-01,2.060744113262974186e-01,-3.377102414994420099e-01,7.489770257911207985e-01,-1.060330914742880104e+00,6.213692636371843242e-02,-1.347307804818331123e+00,1.092776716306993912e+00,1.775881432307401919e+00,-7.223350766957105096e-01,3.367218923140091746e-01,-3.822124087397620884e-01,-9.254321680671011574e-01,-1.163817397883779137e+00,9.322524927266896411e-01,7.667260733208660639e-01,-3.516046953001524256e-01,-1.416327892381547215e+00,-8.786688925394416927e-01,5.992319141556657902e-01,-1.882071439808184810e+00,4.892782370303731532e-01,1.984088949477757699e-02,-1.510819134661948393e+00,3.994409857199828773e-01,9.034477996327193450e-02,-1.374855990700183661e-01,2.105724391470614187e-01,1.157891045778226990e+00,-3.303175663991799182e-01,-9.072115717945142266e-02,-4.723862244410972910e-01,1.695788920362695240e+00,1.681944638318560448e-01,-2.437988396541161396e-01,2.590003508387955233e-01,-1.347399792773182003e+00,-6.018327219851847820e-01,2.062454386199384093e-01,-5.014240029819119204e-01,-4.380012337356549712e-01,-3.812694901693055027e-01,-4.665045203933935181e-01,2.393212641710024347e+00,4.016524412836897651e-01,-1.309631501616884131e-01,-6.612852173467723693e-01,-1.171914110895290878e-01,1.558323287391561118e+00,-9.692183644679103205e-01,-6.063384800431741439e-01,-1.173126590672898040e+00,-1.372654098814940493e+00,-5.749141218099533823e-01,-1.608176096402973876e+00,2.396217860563661928e-01,-4.440610991390697704e-01,6.547667930229139621e-01,1.200398762563808175e+00,-6.692534153490524718e-01,-4.818342678080546060e-01,-2.608776244049495485e-01,1.184132631342092318e-01,-8.867279867560416695e-02,-4.510478997890371433e-01,8.654170949630795029e-01,3.362723967268430592e-01,6.345274853333282561e-02,2.736364423246787081e-01,-1.280082449520687060e+00,4.977512941046211004e-01,-2.760098332424555378e-01,-1.231289817420271548e+00,7.853164996080206350e-01,-1.233513412172881907e+00,-6.011585074196449385e-01,1.951033344445267659e+00,-3.422752456515679859e-02,2.311480869117053416e+00,-1.481749029997977640e+00,-1.393411354880272235e+00,-5.666889639152834501e-01,-6.184906412762165573e-01,-5.127588244686273056e-01,-1.489144079415573481e-02,5.929335903434796995e-01,1.065990685494949020e+00,1.701579096135620306e+00,-7.817192094296280258e-01,1.579371428855086412e+00,6.038124646270295326e-01,-3.059014495856485216e-01,1.607359581295131346e+00,-4.356248701484090602e-01,1.394037775600581508e+00,-1.088517843375139682e-01,-2.747931770722333300e-01,-7.882331387181253923e-01,6.020245859590667159e-02,1.223121012044974476e+00,-1.670226244656671577e+00,-1.153369396541202185e+00,3.930461487288821609e-01,7.774626562014086417e-01,-2.129223103340746603e-01,-6.700777975378982010e-01,-1.775464126183553315e+00,-9.791561239302829511e-01,-3.197755900669608242e-01,-1.184559213303575831e+00,-5.798068333751713599e-01,-1.659028743063923131e-02,-9.188468084262523261e-01,1.326310621174657145e+00,1.979511598425128249e-01,1.598471519374516370e-01,2.582902251949285022e-01,1.327472791289718401e+00,-4.682450067133356320e-02,2.187381170834095112e-01,1.050093857672437903e+00,-2.332654702358226695e-01,8.963535433048489542e-01,-5.447519017577697742e-01,1.636446238382150753e+00,-2.338884899027005859e-01,7.366206223576181600e-01,1.285441183168894996e+00,-9.423071565459739674e-02,-8.800758242120455543e-01,-1.074111930392384950e+00,-1.819917881814096527e-01,1.216098968081517073e+00,-4.589875852056018446e-01,1.148147054660675126e+00,4.389899453627719161e-01,-1.607080620660920500e+00,-2.003152895491376317e-01,-1.107993290498082706e+00,-2.330392267464623579e+00,-2.110846436679986726e-01,-8.334775556472314717e-01,7.438191197645370456e-02,7.537929450114015939e-01,-1.454667086118138108e+00,-3.548616915332014177e+00,-1.158059042419985696e+00,-1.620899776620705612e+00,-1.723580492588664859e+00,-1.767551332650813878e+00,3.725264800567432699e-01,-1.547050476129374630e+00,-5.509102503426405173e-01,1.371543882037903783e+00,1.558684615680714369e+00,1.081436234836566479e+00,9.321738947290122423e-01,-6.419193821820782242e-01,-1.201753093365154346e+00,7.209579195018543940e-01,-3.289058689015988413e-01,-6.579029675701114632e-01,-1.274302362166635172e+00,-9.658800285478803538e-01,6.424531895635665624e-01,-4.902001940094605770e-01,-1.833656497628727289e-02,-1.250565536087027363e+00,-1.281532382874517872e-01,8.594102004863249933e-01,-1.258400522951000022e+00,3.338562314372204853e-01,1.398659506535099573e-01,-1.082686467287745868e+00,-6.535259527740636121e-02,-2.890573006109946677e-02,-1.173629256986784997e+00,6.011540919959187379e-01,-1.131561841733894069e-01,-5.848145832062435767e-01,1.596140923024632619e+00,3.305104110239016624e-01,1.160577111140012052e+00,-1.437813336543847686e+00,-3.600357550176834787e-01,2.497010185178056840e-01,-1.059924529444339569e+00,1.042332777323039084e+00,1.218285419032958256e-01,-7.440044683121908031e-01,-1.159350803566817190e+00,3.344995091502995788e-01,-1.403203941214566708e+00,-5.537989237696193667e-01,8.934843382136086198e-01,-9.864054300939778530e-01,2.137006609509586874e-01,-6.030930606284465867e-01,2.816773690811879227e+00,-2.902500119682469570e-01,-5.243306182589631444e-03,-8.231938789263697487e-01,-4.354996206373558110e-01,2.073486942962562973e-01,-7.578629417506445032e-01,-5.381576716388215553e-01,7.188731767729711342e-01,-1.346025288667096476e-01,-3.168121319953848047e+00,2.027573966085484791e+00,-1.711742467121372124e+00,2.401684625946543528e-01,-3.742653047406375721e-01,-3.507729268741430206e-01,5.831907080733916837e-01,1.711530321430780599e-01,-8.572452109983486057e-02,5.685572116125541253e-01,-1.091543439227385504e+00,8.118779886109488142e-02,-6.295259971337646698e-01,1.154015941756750818e+00,2.239306610635522291e-02,1.209299737809480302e+00,8.054821243615698512e-01,-1.943490457511395597e+00,-1.388878778854344853e+00,4.734278217910137254e-01,-1.719746100617823403e+00,-5.436242653974137085e-01,-1.683959399630117482e-01,-1.128277339743469776e+00,2.312035782138238960e-01,1.246318528439259443e-01,-5.902392835433853957e-01,1.574806704892048881e-01,-1.691636864339052596e-02,-1.657172541114509401e-01,1.872386059772753464e-01,9.296993350831906922e-01,-5.736589330591069791e-01,-1.632382328295249652e+00,-2.969175242295896688e-01,-2.288897953148786302e-01,3.601363840168039232e-01,-1.043651478981604042e+00,2.289371551883201406e+00,2.766607346811307822e-01,1.913214178707816737e+00,-1.870751994300552667e-01,-8.961490570952990176e-01,2.440559222444765308e-01,-7.745681906293212515e-01,1.259279334877245971e+00,7.520616039181620138e-01,-1.312725421882441790e+00,-2.994744956249965062e-01,-1.622933184253228245e-01,5.385305202454024887e-01,8.226989503252516434e-01,-4.995499979002854807e-01,5.955471083826745504e-01,-5.623825168225662363e-01,-1.318600070270281865e-01,1.071713324170309622e+00,-1.843293593943399200e-01,7.232588120841880741e-01,6.299261748348314316e-02,-1.471615476548763457e+00,1.741032307341581653e+00,2.043250528473435690e+00,-4.390682328392259137e-01,1.171215075312707077e+00,5.964735471683079576e-02,-7.279200657662918128e-02,4.798555165190050986e-01,-7.154570173927584653e-01,3.047701752137115926e-03,-4.084490576868997636e-01,-8.461909027880709644e-01,-1.250257844104049332e-01,-1.842582055681504016e+00,-2.209628890860908079e+00,-9.306473653350242348e-01,1.650695475099648035e-01,-1.459559968663625695e-01,6.695164352837787991e-01,4.494068579386385487e-01,8.725435908970372023e-02,-2.244178384324254871e+00,1.825194284783797860e+00,1.485062254162734074e+00,-1.060897884458904761e+00,-9.355285881666247638e-01,-7.825676532904608518e-01,-5.115914657628364282e-01,3.415478161334108420e-01,2.533242294923002125e-02,7.470135317044278578e-01,-8.115744581414698899e-01,-8.161592512464800608e-02,4.548779394516330732e-01,-4.823289993855179453e-02,1.314428128276071028e+00,4.772745905141305145e-01,9.565013703848017634e-01,-5.875951297708446180e-02,-7.328940534884624824e-01,8.343415682426001956e-01,-2.032517211581088279e-01,-6.039580229007823764e-01,4.238999593256674303e-01,1.035302235342553528e-02,5.699079914501801181e-01,-1.259432567901950795e-01,-8.161823530651117764e-01,1.324253783441506016e+00,2.387685494415702769e-01,1.221842410167288673e+00,-3.880310962676031816e-01,4.481464283132061133e-01,1.031844666976194480e+00,-1.782627716961853598e-02,3.890297261940818263e-01,1.983103521358956997e-02,3.773584122074911118e-01,7.008583793438827314e-02,-6.701904862324880030e-01,-8.446275041728260602e-01,2.387599302518699229e+00,4.636555254843232610e-01,1.084808374469672376e+00,1.099309713547646394e+00,-2.447187144616656124e-02,1.273273001138310656e+00,6.436919641396416925e-01,1.513288691598791980e+00,-7.380570452657024827e-01,1.467451529461648585e+00,-1.392803619896130218e+00,-1.994957000435090555e-01,-8.560356618578329746e-01,4.897406557664548687e-01,5.341875883751011633e-01,4.619102208121738662e-01,6.520351790955380977e-01,1.026812972425824144e+00,-7.045097477091226690e-01,2.442287384659876659e-01,-9.548271407751588447e-01,-1.494223418980482165e+00,-5.357005106237929665e-02,5.333593678120639447e-01,4.694179957335178344e-01,-1.241890058646505812e+00,-2.002470673198878184e-02,1.593172140006336779e+00,5.987266264862530774e-01,-1.123205170483752457e+00,-2.010969555662854569e-01,1.830334505383511834e+00,-7.194952002031055338e-01,1.592367756761101427e+00,6.295004508392384457e-01,-1.819262167801356245e-01,4.560788980711414364e-01,8.220607773409438490e-01,8.827279778065539873e-01,1.735424075840115155e+00,1.364831033812622385e+00,2.602107250301133323e-01,-2.507090635119697541e-01,-2.519557487296424370e-01,5.106079164162338584e-03,1.208277591203691381e+00,-5.018073124924032902e-01,6.623206275758115602e-01,1.545714818379198274e-01,-1.904612751846267660e+00,1.039863121799930346e+00,-1.593824775283083195e+00,6.734337807384177532e-01,-2.309407421276151506e+00,-4.794268120291457491e-02,1.140132522505863832e+00,1.019338337464994915e+00,6.737716123213937092e-01,6.390438632504927829e-01,4.777705153273748701e-02,2.758565139124953713e+00,-7.366062346197788102e-01,-2.618997807411266310e-01,-1.156820800130516247e+00,-2.470989532245440878e-01,-1.544238123425250020e+00,5.033259616851039342e-02,-9.858015169522857946e-01,-1.405107589798171741e+00,8.744301943056947968e-01,-5.759368580286231554e-01,-2.077143321163439083e-01,-1.722999512868413907e+00,-1.047718227440457062e+00,1.478811906908875096e-01,-2.474431154430658530e-01,7.776894741436830572e-01,-5.675892307551867050e-02,-7.180009050958932049e-01,1.319174335734708992e+00,-9.712343216092584886e-01,-1.033308445945787302e+00,-6.239422456028608649e-02,4.150166988153857622e-02,-2.023773842548356322e-02,9.529195934968791304e-02,-1.769932896457007829e-06,-8.437152390659348189e-01,9.670480828552839858e-01,7.593322830652562416e-01,4.642769907519522787e-01,8.605160846976180888e-01,-1.947564676994225641e-01,2.861707150405211397e+00,1.339494140278449263e+00,1.017236022081605906e+00,9.504934779854019855e-02,6.310593016316539128e-01,8.261749186973151027e-02,4.511913394457005011e-01,1.163753920125860514e-01,-5.219727972262858673e-01,-9.291308934575932543e-01,-7.946216027737256216e-01,6.546792861198539315e-01,-2.454565193935411838e+00,1.664055366139832515e+00,3.361694358439259456e-01,9.616759900750325440e-02,-7.239843800620990866e-01,1.585712444811514965e+00,4.967958999304070700e-01,9.704277494075109756e-01,1.065656926208856436e+00,3.901805138093299985e-01,-7.886762564340725756e-01,6.572649033295574483e-01,-1.126531653089721807e+00,-1.781232612225446821e-01,-7.820614114307213871e-01,-2.411337619124630238e-01,-3.983340806444177207e-01,-1.856723720184059179e+00,6.186143964186302524e-01,-1.006435193032762854e+00,1.335703114192776209e+00,-1.225291738458684776e+00,9.273521651963679835e-01,5.464645991907686184e-01,2.074954741174093176e+00,-5.838802546759722656e-01,-1.425070133521707749e+00,6.130338636884937742e-01,1.204231820977887946e+00,-2.167133901675219132e+00,-1.665004390483238339e+00,-4.764042009672007638e-01,-1.428259419746143122e+00,-4.580483450383135424e-01,1.399158066752874685e-01,-4.723334165453475508e-01,-6.976574231709226082e-01,-8.564048861195818763e-01,1.001989511947686040e+00,-7.756405901159336702e-01,7.054271564856465782e-01,1.095626924432425486e+00,5.949013603682821311e-02,3.869809736786174875e-02,-1.148673349577528313e+00,3.172235230698753905e-01,-1.552219010358154572e+00,2.042020167627018878e+00,1.492841937751776815e-01,-3.826214082643569075e-02,-1.249480091196027987e+00,4.677710492573884937e-01,-7.668948861408003692e-01,1.136620482819732159e+00,-1.114802242746834260e+00,2.589547323227853193e-01,-1.582054223974766610e-02,-1.060334509275797421e+00,-2.658910594406774242e-01,-2.596919165861187873e-01,6.526158324678593692e-01,-3.675370611982902713e-01,-9.411318804188102405e-01,-3.015815268510346758e-01,1.048866589628443702e+00,-2.145438545300993316e-01,2.807461006490565847e-01,-1.383334281617771833e+00,2.194867383645412173e-01,-9.910902380911521536e-01,-8.698180732127994697e-01,-3.735139104162175649e-01,-2.143578365627443194e+00,-1.256794835709359237e+00,-9.874663508953299695e-01,1.361369290961554901e-01,8.544647465222113270e-02,-7.539036103217142681e-01,4.593504183405000552e-01,-6.528012748153902978e-01,-1.970610642536884394e-01,-3.927212669499707265e-01,1.228092561813689976e+00,4.532151258555223161e-01,2.636490468001509435e-01,-9.423142454405290802e-02,-1.626507157052106689e-01,7.402908886899912944e-02,-9.392060379230661171e-01,-8.768271108730844032e-01,8.203760773639731108e-01,1.236591145560319349e+00,-2.459927313978381713e-01,-4.051730530036959377e-01,2.526974515058360571e-01,2.716157939270438804e-01,1.947328997709172116e+00,-1.226650306046061401e+00,-1.558778403939759638e+00,8.237782032535375665e-01,1.644420762338771436e+00,3.112477439480736408e-01,-1.771383636555791785e+00,-2.480967624499698376e-01,-2.283268553689692393e+00,1.614450242655202317e+00,-6.294007176781628576e-01,-2.111232052514277591e+00,-3.854787800160621725e-01,1.143618936697584854e+00,-5.466514476038800696e-01,1.614866434858105160e-01,-1.772172001952682319e+00,1.009890231818873163e+00,6.783020676307117691e-01,1.903284392844247552e+00,4.394139717233093712e-01,-1.033545175896952051e+00,3.137764738599931880e-01,-5.653859976192407988e-01,5.741262246596729596e-02,-4.340370378254775896e-01,1.173343499801556389e+00,-2.044107980185021933e+00,7.886086466671697881e-01,-1.219769041855673697e+00,2.320100208143771603e-01,-4.353935739137637650e-01,-1.399596425294909796e+00,-1.145778574879054545e+00,-1.387528224386972653e+00,5.670772567867434777e-01,-1.095903134445720184e+00,-1.769633293207171443e+00,6.705935762794692501e-01,-2.267971662099739494e-01,-9.983272827665514715e-01,7.576466647913978614e-01,1.934965202804038720e-01,-5.921124416965227732e-01,-5.839723994322024714e-01,3.191973059419169756e-01
