2.638313304076093768e+00
5.233482672457455687e-01
1.007788716529643080e+00
-4.081547240687382061e-01
7.973682891810501827e-01
1.766664882893486110e+00
-1.769393506674439287e+00
-1.592367447803990199e+00
-1.214917761297294563e+00
-3.138256348188503408e-01
-8.913180603409118774e-01
1.494369037487631058e+00
1.079670314077677107e+00
-2.158218362459388834e-02
-4.971063792239946988e-01
-3.560752732762206274e-01
-2.278744295537192599e+00
-5.656007458370102547e-01
2.142918454075717072e-01
5.675130953185321125e-01
